,Original.ID,Sample.ID,Density,ASVOTU,Norm,Depth,Location,Season,Pielou,Shannon,Chao1,Euclidean,Aitchinson
2150,26,sample-328,Medium,OTU,Rarefaction,thirty,Fill,Winter,0.276662585,0.538360533,7,29084.46812,15.94708087
2151,27,sample-330,Medium,OTU,Rarefaction,thirty,Fill,Spring,0.257354908,0.795494946,22,17936.41735,14.58324342
2152,27,sample-331,Medium,OTU,Rarefaction,thirty,Fill,Winter,0.30284813,1.264205377,65,28178.69193,30.30754078
2153,28,sample-333,Medium,OTU,Rarefaction,thirty,Fill,Spring,0.233541584,0.699628061,21,23356.83143,13.70072147
2154,29,sample-337,Medium,OTU,Rarefaction,thirty,Fill,Winter,0.188263108,0.708095223,44.5,28070.95079,20.98135871
2155,30,sample-339,Medium,OTU,Rarefaction,thirty,Fill,Winter,0.162328246,0.508979275,23.5,28390.99314,15.66295742
2156,36,sample-349,Medium,OTU,Rarefaction,thirty,Fill,Fall,0.304725066,0.80418692,14,20522.86444,17.67261709
2157,36,sample-351,Medium,OTU,Rarefaction,thirty,Fill,Winter,0.330145734,0.362702161,3,29835.04476,14.19511735
2158,39,sample-356,Medium,OTU,Rarefaction,thirty,Fill,Spring,0.354623292,1.349931183,45,10548.74883,21.36742898
2159,22,sample-36,Medium,OTU,Rarefaction,thirty,Fill,Fall,0.620103532,1.756885602,17,15146.34517,21.53500904
2160,40,sample-361,Medium,OTU,Rarefaction,thirty,Fill,Fall,0.323626825,1.089747257,29,20337.23173,20.3996787
2161,42,sample-367,Medium,OTU,Rarefaction,thirty,Fill,Fall,0.259486348,0.943903947,39,18655.62995,19.69518022
2162,42,sample-368,Medium,OTU,Rarefaction,thirty,Fill,Spring,0.201425425,0.743034111,40,6400.536671,18.04853555
2163,44,sample-374,Medium,OTU,Rarefaction,thirty,Fill,Spring,0.502360662,1.955097421,49,16748.8569,25.51710713
2164,48,sample-384,Medium,OTU,Rarefaction,thirty,Fill,Fall,0.411220535,1.84581945,92,13809.04484,31.94031273
2165,48,sample-386,Medium,OTU,Rarefaction,thirty,Fill,Winter,0.529197878,2.644514131,150.5,5331.39874,37.15735268
2166,49,sample-388,Medium,OTU,Rarefaction,thirty,Fill,Spring,0.314696597,1.345852272,73,2811.604365,24.7934202
2167,23,sample-39,Medium,OTU,Rarefaction,thirty,Fill,Spring,0.410677829,1.083802334,14,19928.04659,15.09621507
2168,6,sample-399,Medium,OTU,Rarefaction,thirty,Fill,Fall,0.38836102,1.503423574,48.75,16077.99626,24.02452983
2169,10,sample-4,Medium,OTU,Rarefaction,thirty,Fill,Fall,0.331349309,0.957722684,18.33333333,16606.09795,17.31919665
2170,E5,sample-415,Medium,OTU,Rarefaction,thirty,Fill,Spring,0.364130315,1.525580302,66.75,26938.53519,26.45877883
2171,E6,sample-416,Medium,OTU,Rarefaction,thirty,Fill,Spring,0.247691981,0.776636775,23,5574.818911,12.94392356
2172,28A,sample-442,Medium,OTU,Rarefaction,thirty,Fill,Summer,0.297976143,1.239247942,64,9484.725381,22.04931204
2173,13,sample-460,Medium,OTU,Rarefaction,thirty,Fill,Summer,0.222385964,0.882937193,53,12103.18173,18.63344887
2174,15,sample-462,Medium,OTU,Rarefaction,thirty,Fill,Summer,0.283311949,1.130126843,55.5,10271.71773,19.14423794
2175,2,sample-464,Medium,OTU,Rarefaction,thirty,Fill,Summer,0.749922058,3.313786041,83,13344.92448,33.65439452
2176,24,sample-467,Medium,OTU,Rarefaction,thirty,Fill,Summer,0.230682854,0.888163037,53,12143.87906,22.07439163
2177,33,sample-472,Medium,OTU,Rarefaction,thirty,Fill,Summer,0.213132932,0.763765896,37.5,27039.73871,20.09927806
2178,35,sample-473,Medium,OTU,Rarefaction,thirty,Fill,Summer,0.500594086,2.081912277,64.5,11363.6544,26.68710394
2179,43,sample-479,Medium,OTU,Rarefaction,thirty,Fill,Summer,0.448377912,1.745006261,50,11299.27839,21.20087664
2180,5,sample-481,Medium,OTU,Rarefaction,thirty,Fill,Summer,0.528750727,2.164887663,60.5,4272.990824,24.51247966
2181,52,sample-483,Medium,OTU,Rarefaction,thirty,Fill,Summer,0.565450198,2.351641264,64,13362.18469,27.10788779
2182,7,sample-484,Medium,OTU,Rarefaction,thirty,Fill,Summer,0.523129756,2.175635494,64,3420.466615,22.74415864
2183,41,sample-502,Medium,OTU,Rarefaction,thirty,Fill,Summer,0.367971723,0.943828835,13,23044.39871,19.9838776
2184,44,sample-505,Medium,OTU,Rarefaction,thirty,Fill,Summer,0.351305815,1.268536459,37,22875.15781,26.12369567
2185,29,sample-52,Medium,OTU,Rarefaction,thirty,Fill,Spring,0.26321336,0.825303967,23,6276.866024,20.40810274
2186,3,sample-56,Medium,OTU,Rarefaction,thirty,Fill,Winter,0.545731086,2.196759551,56,18943.77021,29.00071878
2187,31,sample-60,Medium,OTU,Rarefaction,thirty,Fill,Fall,0.177548239,0.675866223,45,21709.64621,21.44596583
2188,31,sample-61,Medium,OTU,Rarefaction,thirty,Fill,Spring,0.078295256,0.206625668,14,9688.834054,11.16200954
2189,31,sample-62,Medium,OTU,Rarefaction,thirty,Fill,Winter,0.212525035,0.925909694,78,7040.840734,22.83683216
2190,32,sample-64,Medium,OTU,Rarefaction,thirty,Fill,Spring,0.085629005,0.272133586,24,9357.678418,11.35627756
2191,33,sample-67,Medium,OTU,Rarefaction,thirty,Fill,Spring,0.554487345,2.331448847,68.5,16189.50135,30.90084885
2192,33,sample-68,Medium,OTU,Rarefaction,thirty,Fill,Winter,0.171333827,0.68659173,55,8156.519696,19.54926176
2193,8,sample-79,Medium,OTU,Rarefaction,thirty,Fill,Fall,0.039769933,0.107698975,15,29671.37812,14.46715911
2194,8,sample-81,Medium,OTU,Rarefaction,thirty,Fill,Winter,0.415077233,1.531169877,40,23723.57565,22.3622602
2195,E1,sample-83,Medium,OTU,Rarefaction,thirty,Fill,Spring,0.126978516,0.443981343,33,8706.011744,17.64083118
2196,E2,sample-85,Medium,OTU,Rarefaction,thirty,Fill,Spring,0.066300118,0.195216652,19.33333333,9890.35394,11.91807749
2197,E5,sample-88,Medium,OTU,Rarefaction,thirty,Fill,Spring,0.198099715,0.660108765,28,7495.848397,18.56271319
2198,12,sample-9,Medium,OTU,Rarefaction,thirty,Fill,Winter,0.372764685,1.493792292,55,4107.312702,24.60552525
2199,E10,sample-97,Medium,OTU,Rarefaction,thirty,Fill,Winter,0.559008298,2.398402431,73,9349.654286,31.17161312
2200,E11,sample-99,Medium,OTU,Rarefaction,thirty,Fill,Winter,0.155159076,0.464815053,20,9111.057524,12.21784498
2201,1,sample-1,Medium,OTU,Rarefaction,fifty,Fill,Fall,0.605232959,2.303917604,46,21404.39036,29.33864975
2202,E2,sample-108,Medium,OTU,Rarefaction,fifty,Fill,Winter,0.102559033,0.33414723,26,16478.11882,12.34834655
2203,E2,sample-110,Medium,OTU,Rarefaction,fifty,Fill,Winter,0.501838714,2.037687497,58.5,39140.95174,31.46652345
2204,E4,sample-117,Medium,OTU,Rarefaction,fifty,Fill,Fall,0.290548193,1.032999956,35,31740.5722,21.91595463
2205,E4,sample-118,Medium,OTU,Rarefaction,fifty,Fill,Winter,0.492849932,2.321091642,111,14640.26786,39.67299431
2206,E6,sample-128,Medium,OTU,Rarefaction,fifty,Fill,Fall,0.580995916,2.348996275,57,16492.22502,36.81329103
2207,E7,sample-134,Medium,OTU,Rarefaction,fifty,Fill,Winter,0.675815833,2.45833832,38,10044.16277,35.74651746
2208,E7,sample-136,Medium,OTU,Rarefaction,fifty,Fill,Fall,0.551392315,2.229307396,57,20032.54132,29.52515326
2209,E8,sample-139,Medium,OTU,Rarefaction,fifty,Fill,Winter,0.495713103,2.069298466,66,26145.24547,33.46683488
2210,E8,sample-140,Medium,OTU,Rarefaction,fifty,Fill,Fall,0.379482618,1.499428312,52,34073.69072,31.67268514
2211,1,sample-152,Medium,OTU,Rarefaction,fifty,Fill,Winter,0.237503945,0.807797796,30,52163.52673,30.10331054
2212,15,sample-169,Medium,OTU,Rarefaction,fifty,Fill,Winter,0.458251053,1.701748309,41,30124.74444,23.33353117
2213,17,sample-170,Medium,OTU,Rarefaction,fifty,Fill,Fall,0.295142317,0.884167365,21,37042.43538,19.76856205
2214,17,sample-171,Medium,OTU,Rarefaction,fifty,Fill,Spring,0.226193258,0.496997386,9,48445.54077,14.08359236
2215,17,sample-172,Medium,OTU,Rarefaction,fifty,Fill,Winter,0.419817543,1.41364986,29,28918.37233,20.73916774
2216,21,sample-177,Medium,OTU,Rarefaction,fifty,Fill,Fall,0.322770497,0.982682022,21.33333333,39041.446,23.98217826
2217,22,sample-181,Medium,OTU,Rarefaction,fifty,Fill,Winter,0.365847798,1.095982056,20,9002.273689,19.86131031
2218,23,sample-184,Medium,OTU,Rarefaction,fifty,Fill,Winter,0.369939223,1.270366558,31,8876.4631,17.84813795
2219,24,sample-185,Medium,OTU,Rarefaction,fifty,Fill,Spring,0.207252008,0.599035351,18,12253.44781,15.45994281
2220,26,sample-188,Medium,OTU,Rarefaction,fifty,Fill,Fall,0.458821356,1.396891913,21,30819.61986,24.14008188
2221,28,sample-193,Medium,OTU,Rarefaction,fifty,Fill,Winter,0.401303382,1.449073569,37,11092.1991,22.80519383
2222,1,sample-2,Medium,OTU,Rarefaction,fifty,Fill,Spring,0.321546844,0.74038897,10,49931.08012,19.91378041
2223,32,sample-203,Medium,OTU,Rarefaction,fifty,Fill,Winter,0.112337099,0.42252231,43,16162.9439,15.85317016
2224,33,sample-204,Medium,OTU,Rarefaction,fifty,Fill,Fall,0.176579217,0.59459446,30.5,44792.57815,22.2292995
2225,38,sample-215,Medium,OTU,Rarefaction,fifty,Fill,Winter,0.141026262,0.372176391,14,16221.85187,12.62224316
2226,4,sample-219,Medium,OTU,Rarefaction,fifty,Fill,Fall,0.586272766,1.625493259,16,25186.36917,22.90810584
2227,4,sample-220,Medium,OTU,Rarefaction,fifty,Fill,Spring,0.452809702,1.752917376,48,18812.95614,26.90783682
2228,40,sample-222,Medium,OTU,Rarefaction,fifty,Fill,Fall,0.475016705,1.702231357,36,30998.21605,29.03308219
2229,40,sample-224,Medium,OTU,Rarefaction,fifty,Fill,Winter,0.109351732,0.332923802,21,16585.46152,12.45751873
2230,42,sample-230,Medium,OTU,Rarefaction,fifty,Fill,Winter,0.29824876,1.100203721,40,9484.721069,22.68050949
2231,43,sample-232,Medium,OTU,Rarefaction,fifty,Fill,Spring,0.354103859,1.042637204,20,31249.39123,15.54952507
2232,18,sample-24,Medium,OTU,Rarefaction,fifty,Fill,Winter,0.11259375,0.304909527,15,17166.10535,14.24118095
2233,47,sample-244,Medium,OTU,Rarefaction,fifty,Fill,Winter,0.258231315,0.594599576,10,13277.45032,13.25788286
2234,50,sample-253,Medium,OTU,Rarefaction,fifty,Fill,Winter,0.076448131,0.229018134,20,17893.89563,11.42821461
2235,52,sample-258,Medium,OTU,Rarefaction,fifty,Fill,Spring,0.529361917,2.285513784,76,26513.06779,34.01586247
2236,52,sample-259,Medium,OTU,Rarefaction,fifty,Fill,Winter,0.654338331,3.093311056,113,26758.02265,40.72511531
2237,6,sample-261,Medium,OTU,Rarefaction,fifty,Fill,Spring,0.347531721,1.182023978,30.5,40082.72579,23.03847295
2238,19,sample-27,Medium,OTU,Rarefaction,fifty,Fill,Winter,0.275786558,0.89853923,26,10819.08477,19.92222809
2239,10,sample-285,Medium,OTU,Rarefaction,fifty,Fill,Fall,0.29995131,1.091098734,38.33333333,33531.32924,23.40123218
2240,12,sample-291,Medium,OTU,Rarefaction,fifty,Fill,Fall,0.572434872,2.380689706,64,11236.02837,30.9383279
2241,12,sample-292,Medium,OTU,Rarefaction,fifty,Fill,Spring,0.319252187,1.200771361,43,6825.158733,24.35306963
2242,13,sample-294,Medium,OTU,Rarefaction,fifty,Fill,Fall,0.201706809,0.717137913,35.5,39181.67548,19.62543411
2243,16,sample-303,Medium,OTU,Rarefaction,fifty,Fill,Spring,0.485618266,1.697967939,33,26952.56412,24.48128868
2244,20,sample-311,Medium,OTU,Rarefaction,fifty,Fill,Fall,0.510326441,1.91943987,43,23792.17115,27.47239195
2245,21,sample-314,Medium,OTU,Rarefaction,fifty,Fill,Fall,0.2297383,0.36974953,5,46273.74695,19.04777451
2246,21,sample-316,Medium,OTU,Rarefaction,fifty,Fill,Winter,0.515215161,1.994501452,48,38692.04496,32.90632454
2247,23,sample-318,Medium,OTU,Rarefaction,fifty,Fill,Fall,0.407127955,1.293874556,24,27445.23977,20.56193713
2248,20,sample-32,Medium,OTU,Rarefaction,fifty,Fill,Spring,0.122187368,0.383117785,23,14407.60508,17.12302627
2249,24,sample-321,Medium,OTU,Rarefaction,fifty,Fill,Spring,0.560610926,1.620373987,18,27869.59445,19.6859281
2250,26,sample-328,Medium,OTU,Rarefaction,fifty,Fill,Winter,0.280451848,0.545734098,7,48288.24032,17.25761588
2251,27,sample-330,Medium,OTU,Rarefaction,fifty,Fill,Spring,0.25237966,0.791334963,23,30120.38869,16.36928627
2252,27,sample-331,Medium,OTU,Rarefaction,fifty,Fill,Winter,0.302340793,1.266703537,66,46908.58502,33.68669064
2253,28,sample-333,Medium,OTU,Rarefaction,fifty,Fill,Spring,0.23357432,0.699726129,21,39108.04418,15.56336008
2254,29,sample-337,Medium,OTU,Rarefaction,fifty,Fill,Winter,0.185301143,0.705378909,45,46744.6277,23.56616721
2255,30,sample-339,Medium,OTU,Rarefaction,fifty,Fill,Winter,0.161222119,0.505511021,23,47389.3656,17.61478459
2256,36,sample-349,Medium,OTU,Rarefaction,fifty,Fill,Fall,0.283915475,0.804393112,17,34195.33183,19.39499553
2257,36,sample-351,Medium,OTU,Rarefaction,fifty,Fill,Winter,0.223426629,0.359591287,5,49831.61093,15.4421354
2258,39,sample-356,Medium,OTU,Rarefaction,fifty,Fill,Spring,0.34389656,1.338383612,49.75,17639.23345,23.49791175
2259,22,sample-36,Medium,OTU,Rarefaction,fifty,Fill,Fall,0.602750805,1.742173905,18,25424.24921,23.00774724
2260,40,sample-361,Medium,OTU,Rarefaction,fifty,Fill,Fall,0.325610891,1.096428194,29,33865.09844,22.45096608
2261,42,sample-367,Medium,OTU,Rarefaction,fifty,Fill,Fall,0.254944678,0.952898976,45,30977.01479,21.99871992
2262,42,sample-368,Medium,OTU,Rarefaction,fifty,Fill,Spring,0.199833866,0.742097463,41,10668.00435,20.34161324
2263,44,sample-374,Medium,OTU,Rarefaction,fifty,Fill,Spring,0.498580572,1.950458669,50,27657.21168,28.18049869
2264,48,sample-384,Medium,OTU,Rarefaction,fifty,Fill,Fall,0.40998813,1.844868553,91.5,23027.53103,35.85672758
2265,48,sample-386,Medium,OTU,Rarefaction,fifty,Fill,Winter,0.525845643,2.638314744,152.5,8757.49484,41.63577914
2266,49,sample-388,Medium,OTU,Rarefaction,fifty,Fill,Spring,0.315436747,1.349017651,72,4639.575187,27.91453778
2267,23,sample-39,Medium,OTU,Rarefaction,fifty,Fill,Spring,0.397188903,1.07560749,15,33175.57235,16.28959453
2268,6,sample-399,Medium,OTU,Rarefaction,fifty,Fill,Fall,0.393188013,1.513831886,47,26641.50374,26.5834099
2269,10,sample-4,Medium,OTU,Rarefaction,fifty,Fill,Fall,0.321466734,0.963028271,20,27637.6469,19.11278428
2270,E5,sample-415,Medium,OTU,Rarefaction,fifty,Fill,Spring,0.362331045,1.523490672,68,44905.92363,29.50121755
2271,E6,sample-416,Medium,OTU,Rarefaction,fifty,Fill,Spring,0.242470439,0.770584107,24,9175.13962,14.60241735
2272,28A,sample-442,Medium,OTU,Rarefaction,fifty,Fill,Summer,0.295735043,1.239027724,66,15786.68231,24.89912251
2273,13,sample-460,Medium,OTU,Rarefaction,fifty,Fill,Summer,0.221524668,0.879517599,53,20156.71317,21.2178439
2274,15,sample-462,Medium,OTU,Rarefaction,fifty,Fill,Summer,0.28207262,1.13035897,55,17079.97692,21.56470655
2275,2,sample-464,Medium,OTU,Rarefaction,fifty,Fill,Summer,0.74925799,3.310851634,83,22246.97585,36.79688272
2276,24,sample-467,Medium,OTU,Rarefaction,fifty,Fill,Summer,0.229569465,0.883876326,50,20178.31679,24.51166692
2277,33,sample-472,Medium,OTU,Rarefaction,fifty,Fill,Summer,0.21097155,0.761800948,38.5,45088.13702,22.16667931
2278,35,sample-473,Medium,OTU,Rarefaction,fifty,Fill,Summer,0.501918227,2.087419222,64,19079.81001,29.67282907
2279,43,sample-479,Medium,OTU,Rarefaction,fifty,Fill,Summer,0.450648254,1.744549976,48,18572.63606,23.79699206
2280,5,sample-481,Medium,OTU,Rarefaction,fifty,Fill,Summer,0.52390712,2.16223509,63.5,7131.606948,27.16531817
2281,52,sample-483,Medium,OTU,Rarefaction,fifty,Fill,Summer,0.556427062,2.331237281,66.5,22381.2294,29.72369417
2282,7,sample-484,Medium,OTU,Rarefaction,fifty,Fill,Summer,0.519905888,2.17822617,66.5,5599.044334,25.29721923
2283,41,sample-502,Medium,OTU,Rarefaction,fifty,Fill,Summer,0.36756132,0.942776171,13,38450.77279,21.76084843
2284,44,sample-505,Medium,OTU,Rarefaction,fifty,Fill,Summer,0.351258898,1.277734506,38,38139.95975,28.75851326
2285,29,sample-52,Medium,OTU,Rarefaction,fifty,Fill,Spring,0.249477439,0.822236942,28,10510.79296,22.47108264
2286,3,sample-56,Medium,OTU,Rarefaction,fifty,Fill,Winter,0.544661716,2.192454959,56,31729.75415,31.92585457
2287,31,sample-60,Medium,OTU,Rarefaction,fifty,Fill,Fall,0.176440963,0.679323752,47,36099.56724,23.96899257
2288,31,sample-61,Medium,OTU,Rarefaction,fifty,Fill,Spring,0.076098714,0.200828869,14,16210.92173,12.49371416
2289,31,sample-62,Medium,OTU,Rarefaction,fifty,Fill,Winter,0.212444753,0.92555993,78,11818.17326,26.28724693
2290,32,sample-64,Medium,OTU,Rarefaction,fifty,Fill,Spring,0.087003445,0.280053287,25,15521.6517,13.09439685
2291,33,sample-67,Medium,OTU,Rarefaction,fifty,Fill,Spring,0.553364496,2.334925754,68.25,27135.46042,34.16442181
2292,33,sample-68,Medium,OTU,Rarefaction,fifty,Fill,Winter,0.172019896,0.695485258,57,13569.35307,22.65830049
2293,8,sample-79,Medium,OTU,Rarefaction,fifty,Fill,Fall,0.038980458,0.105561036,15,49464.33314,15.74969166
2294,8,sample-81,Medium,OTU,Rarefaction,fifty,Fill,Winter,0.411023749,1.53627098,42,39543.11725,24.79545261
2295,E1,sample-83,Medium,OTU,Rarefaction,fifty,Fill,Spring,0.129613631,0.453195041,33,14431.29921,19.85556829
2296,E2,sample-85,Medium,OTU,Rarefaction,fifty,Fill,Spring,0.068975695,0.199365401,18,16441.22144,13.63342033
2297,E5,sample-88,Medium,OTU,Rarefaction,fifty,Fill,Spring,0.201055984,0.669959658,28,12393.76661,20.73360074
2298,12,sample-9,Medium,OTU,Rarefaction,fifty,Fill,Winter,0.373501527,1.496745065,55,6979.986813,27.43126533
2299,E10,sample-97,Medium,OTU,Rarefaction,fifty,Fill,Winter,0.56188287,2.410735665,73,15597.75447,34.641569
2300,E11,sample-99,Medium,OTU,Rarefaction,fifty,Fill,Winter,0.152706103,0.4574666,20,15303.14941,13.85168576
2301,1,sample-1,Medium,OTU,CLR,none,Fill,Fall,0.974320136,3.751276335,47,41.00133576,NA
2302,E2,sample-108,Medium,OTU,CLR,none,Fill,Winter,0.972513024,3.168541318,26,22.03427732,NA
2303,E2,sample-110,Medium,OTU,CLR,none,Fill,Winter,0.974168038,3.972206651,59,45.09393375,NA
2304,E4,sample-117,Medium,OTU,CLR,none,Fill,Fall,0.977423767,3.502616579,36,33.25766174,NA
2305,E4,sample-118,Medium,OTU,CLR,none,Fill,Winter,0.988836676,4.665824739,112,58.45842249,NA
2306,E6,sample-128,Medium,OTU,CLR,none,Fill,Fall,0.987388391,4.009234292,58,51.87674123,NA
2307,E7,sample-134,Medium,OTU,CLR,none,Fill,Winter,0.995347896,3.620663732,38,48.9399181,NA
2308,E7,sample-136,Medium,OTU,CLR,none,Fill,Fall,0.982136453,3.970828032,57,42.59513477,NA
2309,E8,sample-139,Medium,OTU,CLR,none,Fill,Winter,0.986174015,4.116672253,65,48.25548539,NA
2310,E8,sample-140,Medium,OTU,CLR,none,Fill,Fall,0.983600343,3.905180488,53,46.06323149,NA
2311,1,sample-152,Medium,OTU,CLR,none,Fill,Winter,0.990997188,3.37057704,30,42.69612646,NA
2312,15,sample-169,Medium,OTU,CLR,none,Fill,Winter,0.980631979,3.641647525,41,34.6235,NA
2313,17,sample-170,Medium,OTU,CLR,none,Fill,Fall,0.957894411,2.869595201,20,28.41867839,NA
2314,17,sample-171,Medium,OTU,CLR,none,Fill,Spring,0.958274759,2.105544852,9,21.35942661,NA
2315,17,sample-172,Medium,OTU,CLR,none,Fill,Winter,0.980817827,3.302703777,29,31.09740651,NA
2316,21,sample-177,Medium,OTU,CLR,none,Fill,Fall,0.964539334,2.936561643,21,33.31519331,NA
2317,22,sample-181,Medium,OTU,CLR,none,Fill,Winter,0.979001451,2.980591884,21,29.19921229,NA
2318,23,sample-184,Medium,OTU,CLR,none,Fill,Winter,0.97688482,3.354609971,31,27.66221084,NA
2319,24,sample-185,Medium,OTU,CLR,none,Fill,Spring,0.96853164,2.799416499,18,24.35451464,NA
2320,26,sample-188,Medium,OTU,CLR,none,Fill,Fall,0.987130067,3.005339637,21,34.01959164,NA
2321,28,sample-193,Medium,OTU,CLR,none,Fill,Winter,0.979171004,3.561818891,38,33.50728506,NA
2322,1,sample-2,Medium,OTU,CLR,none,Fill,Spring,0.965727128,2.223668889,10,28.23250965,NA
2323,32,sample-203,Medium,OTU,CLR,none,Fill,Winter,0.979655251,3.684679442,43,27.79036893,NA
2324,33,sample-204,Medium,OTU,CLR,none,Fill,Fall,0.973024331,3.276460772,29,33.00739878,NA
2325,38,sample-215,Medium,OTU,CLR,none,Fill,Winter,0.97211369,2.56546376,14,20.30107467,NA
2326,4,sample-219,Medium,OTU,CLR,none,Fill,Fall,0.982769665,2.724816089,16,31.67801152,NA
2327,4,sample-220,Medium,OTU,CLR,none,Fill,Spring,0.971463695,3.819625858,51,39.39398161,NA
2328,40,sample-222,Medium,OTU,CLR,none,Fill,Fall,0.976235499,3.551140739,38,40.84753068,NA
2329,40,sample-224,Medium,OTU,CLR,none,Fill,Winter,0.975620534,2.970298608,21,21.68456392,NA
2330,42,sample-230,Medium,OTU,CLR,none,Fill,Winter,0.986983073,3.64086158,40,34.16689848,NA
2331,43,sample-232,Medium,OTU,CLR,none,Fill,Spring,0.954628923,2.81084661,19,23.79127522,NA
2332,18,sample-24,Medium,OTU,CLR,none,Fill,Winter,0.97054922,2.628296011,15,23.13173511,NA
2333,47,sample-244,Medium,OTU,CLR,none,Fill,Winter,0.957775947,2.205360617,10,20.12664793,NA
2334,50,sample-253,Medium,OTU,CLR,none,Fill,Winter,0.972057785,2.959451737,21,20.12909973,NA
2335,52,sample-258,Medium,OTU,CLR,none,Fill,Spring,0.987391157,4.263049585,75,49.65983273,NA
2336,52,sample-259,Medium,OTU,CLR,none,Fill,Winter,0.986580282,4.663947606,113,58.84958263,NA
2337,6,sample-261,Medium,OTU,CLR,none,Fill,Spring,0.965677293,3.316123468,31,33.27360094,NA
2338,19,sample-27,Medium,OTU,CLR,none,Fill,Winter,0.980200688,3.193588467,26,29.32836202,NA
2339,10,sample-285,Medium,OTU,CLR,none,Fill,Fall,0.97326503,3.565616435,39,34.95565061,NA
2340,12,sample-291,Medium,OTU,CLR,none,Fill,Fall,0.97868438,4.100349654,66,45.29997731,NA
2341,12,sample-292,Medium,OTU,CLR,none,Fill,Spring,0.978889923,3.704305099,44,36.48379819,NA
2342,13,sample-294,Medium,OTU,CLR,none,Fill,Fall,0.964729821,3.48356019,37,30.30431744,NA
2343,16,sample-303,Medium,OTU,CLR,none,Fill,Spring,0.987317519,3.452163172,33,35.53018207,NA
2344,20,sample-311,Medium,OTU,CLR,none,Fill,Fall,0.979309481,3.683378935,43,38.99233006,NA
2345,21,sample-314,Medium,OTU,CLR,none,Fill,Fall,0.906802129,1.764555465,7,26.82821945,NA
